,Res_3_2_phi,Res_3_2_psi,Res_4_3_phi,Res_4_3_psi,Res_5_4_phi,Res_5_4_psi,Res_8_4_phi,Res_8_4_psi,Res_8_4_omega,Res_9_8_phi,Res_9_8_psi,Res_6_5_phi,Res_6_5_psi,Res_7_6_phi,Res_7_6_psi,Res_9_8_phi,Res_9_8_psi,Res_10_9_phi,Res_10_9_psi,Res_11_8_phi,Res_11_8_psi,Res_11_8_omega,Res_12_11_phi,Res_12_11_psi,Res_14_11_phi,Res_14_11_psi
1615,-147.94579842085557,-78.01934807618197,-94.93788145580861,-77.53753346213261,89.32446981389349,63.93033607642973,-164.0550554262743,91.22612103762688,45.65886462053859,174.36185722701794,-85.05503779777254,153.0138113139144,-84.84729104471394,-99.1107590042272,-92.84145238936458,174.36185722701794,-85.05503779777254,-128.96520346208897,-90.0725039668605,-141.61348072207272,-84.06996785123685,-141.93157564404913,-103.14054380864198,-86.50143675506675,138.59451951580428,-63.108779778606525
1616,-147.26492086836726,-99.98385237636217,-136.67393840037488,-61.73866924234502,86.4765159188301,64.94528859045882,-170.10842890770948,73.78308533236681,60.41021103466519,158.9737325748272,-88.93171220703734,177.42275258833197,-102.31765608073208,-102.34180533919003,-82.04385799976563,158.9737325748272,-88.93171220703734,-133.6244270450488,-82.3017846023469,-111.68845137829635,-62.56794890153949,-167.46023026440804,-121.58665978799169,-64.68270533456031,129.72794871835418,-74.88112530989764
1617,-116.9920354822109,-87.02582277825682,-134.54293860620635,-61.23323731851906,84.37566491355021,75.60204119445484,-159.64899699825017,51.469993087713,68.43276185334224,162.00921555720734,-97.82357802056747,171.25187550243504,-83.80126649405919,-93.65294792480589,-73.06792675655227,162.00921555720734,-97.82357802056747,-118.37469044073892,-57.57100993392688,-161.41692535071323,-68.37738749156738,-139.4900020489347,-110.03020359956105,-72.28221590520263,143.4953203023403,-66.23948664660911
1618,-113.04911816914928,-77.25561237359037,-138.0582382493842,-93.38731110635014,82.96376407521134,87.33811510773742,-147.22811083537007,70.17434579402202,60.78313997772422,166.03209272670907,-71.49893820199274,172.97686636398402,-75.9286626793946,-143.22782070767715,-86.71487262725859,166.03209272670907,-71.49893820199274,-151.27248580130612,-66.67493310526577,-106.82949337418904,-53.72849566700241,173.88972626618278,-114.19282347688339,-82.20911683104941,133.74120519905497,-67.94506446073126
1619,-100.53471387334613,-89.09082340287804,-131.11061278046586,-64.02182244581971,90.67795228054517,69.51828904961594,-151.13192622885506,72.28364801643158,40.71501473785684,166.46481317213417,-95.76188889950294,175.84876026784764,-94.25338522388736,-112.95318936203151,-72.2353533701316,166.46481317213417,-95.76188889950294,-133.28179462142907,-65.03003588278784,-160.06519830706355,-52.719973892878905,-163.71706668729001,-98.47375334177883,-73.55126288839948,153.44381716070245,-69.42677606185656
1620,-141.07584293142122,-76.68230062031,-105.16840184738341,-79.42000296980707,102.49030498516962,63.91539761975402,-157.42327953836048,67.16379348277162,49.80567171396609,168.63267573626797,-89.07122419500587,158.45805274470257,-71.80845915513652,-114.31836831902278,-63.300804440991925,168.63267573626797,-89.07122419500587,-120.90880443396817,-72.25273524158328,-158.42794213178468,-70.97774359262236,-150.1316034908831,-116.99398204564757,-65.0215270169512,144.51252616560018,-76.92011988489487
1621,-135.027588400829,-69.45412920162282,-155.543428794661,-92.47503248512425,93.47069126268529,67.97785894511487,-159.09285464913322,71.18611326888663,47.82930424735837,165.98786407997525,-79.48214874183749,176.32061625956223,-82.13974450795834,-137.54800298011756,-84.74204409147012,165.98786407997525,-79.48214874183749,-105.7115311521226,-59.87372725569696,-143.10521445398615,-78.11401554231338,-144.75170095063072,-105.09357032275918,-82.21875554998172,132.32806593688653,-53.1192699231428
1622,-110.33979738032721,-68.79817848226011,-124.67346209264939,-82.49774961745739,94.3094243948122,86.22891734346439,-149.09545425536473,65.30881000342896,60.80962696591357,173.6450296338426,-76.66758504957475,145.9343549736973,-71.72362613141959,-129.8165487333393,-89.6016770271711,173.6450296338426,-76.66758504957475,-98.17645981291977,-71.32082821138975,-121.78959983969992,-43.393381524531165,-168.73639221147192,-103.64659239909062,-73.79198672283518,146.75270617306364,-66.1963755893292
1623,-130.545722549426,-84.42755207976278,-133.29206433164532,-81.65448308125853,84.00330449565503,95.10678633585897,-155.39117839489379,71.39061457280778,54.62368598449424,165.17617386232888,-72.25071774693922,152.76750267864816,-73.81859176048009,-123.23311755891869,-83.86566870833259,165.17617386232888,-72.25071774693922,-118.47845035334878,-79.86158141096082,-115.2959493514735,-61.385354448420856,-167.79202246055436,-112.08278793224362,-74.84545102666732,141.88142858969312,-61.99261494092987
1624,-169.73445600901644,-93.49276314963745,-135.46317624201436,-67.24739157331446,85.62443767223975,65.94610993272536,-127.07482785377442,92.82946462198002,32.261245405383654,129.66049040626098,-56.190336994433274,145.04830303045847,-73.51747203919976,-137.42463984411629,-86.82512200950019,129.66049040626098,-56.190336994433274,-98.13353343402193,-70.37066511215579,-66.39766157557236,-60.94709340826055,109.8558181221549,-120.90755061273423,-63.91817016898617,138.9291257858367,-59.769730895198094
1625,-139.37175219068675,-81.78970055807933,-138.53371825727376,-95.32364882623214,98.52575664218988,87.26701076152347,-142.28290392305357,79.41508163758884,53.3707748413761,-179.74152104071055,-64.92590462964735,135.25572872419724,-85.4482409517878,-116.08889137706124,-67.19571261431557,-179.74152104071055,-64.92590462964735,-103.4276654628073,-59.06636210690036,-104.04350953498522,-64.27117993738932,163.89639615741166,-112.09500588695664,-57.452619243891895,137.1193725235739,-75.6242075832135
1626,-97.20130735049327,-81.77300196395501,-126.83728513275702,-58.03458536870133,83.72321979290103,53.49550382699296,-162.051266975373,76.08467966485443,60.141473301464536,124.5659940891553,-73.11394109601241,163.4101569683427,-82.36096547728918,-86.89693988757797,-80.12039834225192,124.5659940891553,-73.11394109601241,-131.48867826702158,-59.67744117368224,-162.87724634351434,-60.511597060475125,-163.86520645722376,-117.95995297210189,-73.52302750797526,145.30665479328542,-60.277888463542304
1627,-127.75941611835006,-62.68092375365685,-128.27382677222184,-66.11853355179998,92.83373477004072,70.09366292895137,-162.09800272551217,69.72029065417821,47.978242933094414,175.4957913234523,-77.7844012967209,171.38329574729266,-83.45060753218137,-128.6020792922537,-89.83580757319218,175.4957913234523,-77.7844012967209,-129.93836931430133,-87.74592498532569,-143.63011938883156,-76.04722629766508,-140.94707272729644,-98.55702802142586,-86.91629918900358,132.67871249754012,-68.0738498652942
1628,-99.70310597952208,-87.93769763579371,-160.24510700404784,-96.26787294902172,95.22680485100567,73.91511331005293,-164.59089796302555,67.82123877130253,54.98728312973147,166.06729976107943,-59.00139796135785,165.50239256551797,-70.31752563780151,-129.9997891021272,-72.1448048031909,166.06729976107943,-59.00139796135785,-118.61804405811108,-65.33998509890884,-149.46910051410552,-75.7791690580266,-145.01253908930943,-97.54800750130488,-76.36117879529583,139.96982067835776,-56.010913987914385
1629,-125.62737418795673,-72.65818451380493,-100.77021006893523,-67.01015830813716,75.48060028810625,67.0210229403668,-178.48954833012124,72.8042754873846,72.932835003911,155.2510577926028,-73.84598773322628,167.94856587664702,-97.58219752150322,-114.26967150982398,-74.46179707614351,155.2510577926028,-73.84598773322628,-164.44387883645047,-83.43755586980637,-171.84261730801634,-90.69039057339752,-165.0078981736342,-109.1742261611739,-63.676696780229435,146.3888149134871,-60.63527456414044
1630,-109.45637240649216,-79.42731000450443,-116.6101146443997,-79.27586252228905,112.03618775772605,61.408144735259576,-155.93791979339142,70.75336778347335,55.69702850474658,165.90373826976608,-69.44903704797349,154.21466426587872,-72.38265276180292,-137.70561607869823,-85.40318793652625,165.90373826976608,-69.44903704797349,-112.20317419107187,-71.1893814748232,-162.8687166778207,-74.14117383395552,-164.00763258184688,-102.7813451515771,-57.73549173422801,144.45359737716507,-75.3056900744043
1631,-133.50338570467122,-76.32404972257366,-124.19186333668016,-69.91796509221476,93.7353576716777,67.43717435920273,-172.46478419278247,59.845296958568746,73.34322015003333,113.9466781734741,-86.80549754492579,170.067967565052,-94.94783046878015,-137.95518918571938,-77.53578502153069,113.9466781734741,-86.80549754492579,-126.58079949779197,-71.78511088096299,-160.17333775678816,-132.04513467736513,-144.67972568459575,-95.28336328066825,-73.34375844559477,135.5936453171282,-68.75123893883072
1632,-138.72387332821077,-76.89067673773376,-132.85139177838872,-72.104082997962,82.1808630451351,124.30944220615825,151.43064908122633,69.40061044937299,55.6018291398809,128.55543029302527,-74.81970882015423,165.6107587605171,-65.48393354338407,-109.0205214387315,-74.70455404910604,128.55543029302527,-74.81970882015423,-119.04799660663042,-63.109053776599794,-147.76157682058502,-116.70561755725996,-162.97618728302726,-118.01239374261006,-59.46331224763489,144.76155556456465,-68.03868391258648
1633,-107.10587595915014,-79.4399188096325,-128.68305514935122,-73.5044247756063,97.61168691164353,79.52604036893224,175.47551180673327,56.72718776222252,51.190805231970444,167.86136376686542,-93.98906822949424,158.46485090702262,-64.78518544098351,-129.16209839607265,-79.51348137657413,167.86136376686542,-93.98906822949424,-150.91125178131136,-83.05827844047975,157.543196859387,-89.95479154082867,-159.00305890547654,-112.86677755869614,-54.41506548068962,146.2480390116934,-76.47362814327326
1634,-151.61842050613848,-97.17215842266297,-120.00967960320797,-63.66305101263942,83.25114065656099,67.97249187033235,-178.425044138554,85.5479893009893,59.579901941388,151.5818924906135,-65.69508047372521,-179.4948865674734,-64.22181352934743,-111.47671277248284,-78.22344500855544,151.5818924906135,-65.69508047372521,-178.44181255378857,-111.72129779749281,-168.80705363643003,-76.44348929395888,-179.91715904569307,-97.588565865571,-78.78967839731934,138.14865958455448,-89.26106588496438
1635,-111.26437544305546,-85.25454509487278,-135.39169896529395,-93.82409721202116,106.71499734874133,70.38544528314358,167.08275967010547,83.23366859046406,52.16478803497451,167.63751445885427,-96.50694441857608,164.29008315165595,-79.31363861719046,-101.74209935958794,-67.05819193123082,167.63751445885427,-96.50694441857608,-113.37161174615257,-69.09842604532207,-179.7685851864552,-77.55964919279744,-161.25746993008087,-127.13588272447576,-59.0156681592196,138.09897385434323,-71.46955972407383
1636,-151.23136725598312,-82.65938888359172,-127.27167768023357,-105.60446639687717,97.72235555704259,59.219136854304146,-167.19025481812994,64.30753448459082,64.90269203685105,167.7480734283198,-68.45670546370641,141.77274627943223,-71.1124743778303,-127.09268879005904,-78.87671874317758,167.7480734283198,-68.45670546370641,-125.8904752040825,-56.258695155194616,173.55906076915377,-61.1987705960896,-156.54831958499642,-110.49575742551389,-65.74626509995525,143.60534213206543,-64.22129697295733
1637,-133.8325237368789,-86.23741309127908,-145.28288396214393,-78.79742482500637,90.240785587894,84.36416478211716,172.3239628388136,61.06789546107351,87.7744514197896,103.72975487063988,-65.51835620340414,172.02401697450637,-75.40490559730256,-139.90858061440915,-73.38574088683143,103.72975487063988,-65.51835620340414,-112.05931204105093,-77.97848643104514,-154.82079935643904,-77.97936550403097,-177.4605472576646,-123.83366583252433,-52.5706053847943,148.77511326304193,-89.27833273046286
1638,-116.81185035864337,-84.49379217859597,-131.25066550241675,-73.32404176315517,88.8707957692668,67.73560385621154,177.35252126898104,75.74866115276706,62.99978409262791,85.6257886440294,-92.01370825057155,161.28831632643812,-88.87210561820805,-129.55014729335286,-71.46246207463888,85.6257886440294,-92.01370825057155,-120.70926767219008,-81.61553234475778,-174.58767850176554,-65.48982880724743,-158.14156925544623,-108.4738812242865,-61.711869660485334,144.72674925848335,-76.52206390816954
1639,-137.202804265321,-88.48195776102357,-164.1073002991142,-109.92336456945557,103.91832132535541,68.31874539422637,-175.3306498125414,68.55577956311703,58.771809271281235,110.04672174416285,-156.4520009021765,165.7923876779533,-66.27869433469225,-126.92135648018575,-88.8338100263335,110.04672174416285,-156.4520009021765,-148.98852062075645,-91.9320069404274,-175.6397027729592,-69.10736030926732,179.25218671994378,-111.39089096320001,-69.98077013964021,143.99358874200732,-86.42569420782846
1640,-163.61817417191307,-80.78983014324967,-137.8370324266122,-81.74404933351545,97.88060443234447,50.34563102332033,-166.86664712014786,63.495350216000595,66.9971316978615,96.25367561651521,-149.49803421363757,171.1041337441302,-56.54037861654205,-146.7985917723297,-100.34023347204193,96.25367561651521,-149.49803421363757,-96.19545829628065,-75.58899520999245,-173.91167327465533,-82.0155111744357,-151.929825011934,-123.7184544597109,-64.43039017121302,139.12231803760596,-69.84013782470018
1641,-102.77410142066958,-61.46997160314831,-130.62898684374562,-88.04840277779533,117.9905396525662,62.011729468581706,-168.64590947261138,76.77301060576636,44.32902814921058,105.36825945278432,-112.13708486929444,163.15239398101414,-75.66339037387515,-139.84407420627653,-168.50544816506647,105.36825945278432,-112.13708486929444,-133.4099507135038,-74.54309939012172,-167.3401750580957,-85.0061679551668,179.4609983581487,-107.77163694531374,-68.02805377934884,136.90386573172458,-66.97534269285094
1642,-120.80958156753262,-63.047897926991176,-131.79289773072435,-114.39831799286046,85.3634671520942,89.02229855193413,176.40635009961846,57.04959248559584,50.46553902823968,85.72221910292183,-136.7706552909313,154.7603477228077,-83.42434275146033,-146.97817170352735,-119.99658551092209,85.72221910292183,-136.7706552909313,-103.2732060165898,-79.54786625424434,-169.319369773593,-92.62117303089065,-161.0005273923667,-112.62365578281604,-74.74444387578721,136.9104865674449,-75.35953052444928
1643,-129.80502152691284,-76.67358325738641,-145.23910593406558,-48.88458038357207,95.49419021629863,71.93027600358768,-170.78446329822168,53.04914651379186,47.95006038834859,95.74514885152429,-105.26832512907488,161.10350649088414,-63.319427929159765,-136.62606230382164,-76.18409775800215,95.74514885152429,-105.26832512907488,-145.3044237870089,-130.45025786656566,150.94195079691863,-70.31795542875311,-161.4176631825132,-102.50528724607474,-55.859049824179834,144.44563239223635,-77.92137582156434
1644,-118.72514695449848,-86.33782003470232,-119.85132427239296,-78.85924336918607,99.47100255632773,71.49626016886711,-178.5978246298591,63.183555920078376,40.24032497068665,105.56390121428488,-94.3217840594777,164.0129678030534,-77.59482449437978,-144.76734202401863,-96.60839617410056,105.56390121428488,-94.3217840594777,-145.64595535449195,-129.05576166689644,154.65135316970438,-71.5233751569888,-163.69778420622225,-106.00497895682356,-55.95540495547396,149.38288347115682,-62.16699555108138
1645,-132.64274402058703,-81.4221085296863,-106.34279669582044,-67.13216846878525,92.01538213764536,53.51069107543447,-179.05653404862844,48.563492921582565,68.32919713679728,97.26909803328735,-84.36456075018185,150.99227261738773,-76.62752614232906,-107.84483757174266,-67.093172085123,97.26909803328735,-84.36456075018185,-133.1649643473696,-79.15528872011383,-165.28584598825776,-74.84811787341394,-171.82305426851497,-106.236009355989,-74.35453326501806,131.29533820639278,-60.560541476991276
